"","es1","es2"
"273",11.6390487192354,17.6416039076473
"398",13.9622011153545,3.19899585189207
"730",43.4042309592551,2.1819328562786
"362",57.0558423409785,5.08598764956733
"513",53.9423685976765,3.27589424276851
"156",35.9099777460115,10.7290409435357
"657",6.90295310864402,12.6046828252669
"593",61.5325169047819,5.17813758757019
"63",3.60588707167341,30.4989116224704
"396",8.4011848911567,24.7465123557489
"266",8.85658281874154,44.7524141371281
"433",14.6797248422363,5.62464615469514
"125",7.45326671947222,12.3059826165889
"604",14.6224897938099,16.675282302643
"315",13.5093029910915,1.89756287484573
"352",30.3598214779343,11.7740632534196
"428",34.0861290442986,0.849972038249723
"700",3.41028013254417,21.9554052039235
"373",6.56322229799545,20.5439654311871
"166",60.3679296882433,6.4505401325859
"355",4.16515005598111,30.4313857395482
"687",7.03871570973024,44.7082065737452
"345",47.9507592159092,2.42267418510453
"113",32.1877431275194,6.55292795019018
"397",14.1230396001642,6.24601743599503
"280",15.8297915551453,14.6144680684645
"186",1.89396220353663,23.9646775860507
"630",8.02522007298112,11.9591537063343
"196",10.2555825655586,4.99144085653477
"769",30.8846552196137,12.1125497458354
"13",54.6975324401634,3.50843476760962
"619",9.82214210574354,49.0823555178304
"507",11.6097421653737,19.2665688451875
"296",3.29093198547047,22.2888306235601
"732",7.29774698488289,4.62600290629764
"716",1.27543326651562,22.8212145294595
"681",6.82851980381346,40.6627975640858
"349",4.11056339563169,6.36930500006725
"10",2.05228583734508,33.2882352998575
"61",10.0698685918967,25.8491522578689
