"","es1","es2"
"1",2.90477291770556,30.0886313473767
"2",57.4988343816575,7.81213403881091
"3",4.2983336788881,8.28614380442295
"4",9.04288695986381,47.4944554924619
"5",28.3615066614715,10.8046217258466
"6",9.53659080009448,16.3315178589742
"7",2.36074405174459,34.7778536281798
"8",4.26256000773598,32.1572692229049
"9",43.0668226311006,9.02179068781512
"10",2.05228583734508,33.2882352998575
"11",24.6454051426498,7.32801450307336
"12",3.06436785488667,19.6719913912133
"13",54.6975324401634,3.50843476760962
"14",2.70715083064646,2.48020880507526
"15",15.1590239814061,7.52147296369323
"16",9.56489220604614,51.477274793538
"17",3.91460080521993,26.9714840052844
"18",7.98439150881905,4.60210460105791
"19",7.13181777775564,18.9831506411626
"20",2.84173636782914,37.6884626977658
"21",6.36291715938608,12.224681531414
"22",42.0053242568337,4.0631660146461
"23",1.11800643703605,31.3314909586342
"24",15.1866418447848,15.0063669600405
"25",8.41351764291812,14.4522349205931
"26",15.0114686898251,3.62802342478643
"27",19.0688930914121,18.2820004029089
"28",13.1823285688259,37.6927640800336
"29",1.02325444586314,25.5322242284905
"30",1.83542347152958,28.534793864544
"31",6.94117472810731,16.2491826217821
"32",8.78944399644056,20.0259847676884
"33",15.6062650877575,23.7265018020142
"34",11.4730814429882,1.84536948399471
"35",32.3006496575786,14.2986115666432
"36",8.80515284812129,22.6874700522756
"37",8.42172175268959,22.4593816146787
"38",26.8481577626543,15.1424659828422
"39",25.2126879972781,10.9187020623674
"40",8.2624507996078,1.43848898953307
"41",2.20065642624136,37.530206277431
"42",49.6814070566046,9.41420535817154
"43",11.6874748986491,22.0382280119142
"44",16.0519318605347,3.28952748099454
"45",1.51260408506509,35.6216369802503
"46",7.27522612111125,12.3195537028954
"47",4.68332587708405,18.2565598420007
"48",1.12340340354904,25.2297105665806
"49",57.056986095368,6.68059122899917
"50",20.3900699953147,16.3978534902265
"51",1.40974642818331,28.0731944794839
"52",58.1639018632283,4.98134099545946
"53",3.26212282631777,2.36727625568213
"54",13.2020828112359,20.3377114337599
"55",32.8609959568,2.22378051599029
"56",28.5922405558632,13.6697808425047
"57",20.6062374324835,0.0806664901353083
"58",3.8149984828626,32.609333571949
"59",4.38452430525732,37.2483024887486
"60",1.33355553527684,29.2477840032134
"61",10.0698685918967,25.8491522578689
"62",18.7988220162606,7.62698040175188
"63",3.60588707167341,30.4989116224704
"64",8.98648681986692,2.53169088362384
"65",11.5559129827607,4.3022929188105
"66",42.808706652274,2.900572113662
"67",12.0664134235088,17.489073955381
"68",6.16742662820883,12.0913923268613
"69",3.13546959934119,26.0325319068812
"70",1.33024746733638,22.8568262499036
"71",9.43510846439422,16.1473323191025
"72",16.0768445770785,20.2199597881179
"73",7.81587494653634,24.7127654246976
"74",36.405890460208,12.5881411399193
"75",37.1976511071957,11.7101895556913
"76",5.94979883263276,31.2954427365592
"77",4.94354036938379,29.7228983420566
"78",14.4930670565923,2.21381979351439
"79",50.6945710555992,8.02923565798653
"80",25.1527822986174,16.1067069715312
"81",1.02343389416462,25.8559193741718
"82",4.0603088595613,31.1034199720952
"83",55.6892194831523,5.9838388109562
"84",38.1158470986462,7.52014258482003
"85",8.79219882264691,26.5423373969525
"86",7.05682012202839,17.7751961265311
"87",2.45145491344786,20.7158018928552
"88",8.84143240011406,43.7379460295208
"89",18.7999673901462,0.664569099531596
"90",8.51872155721822,35.7830230938773
"91",42.3697259801125,10.0026089043278
"92",5.49290299605057,27.7024192146752
"93",24.3051981972451,8.58024378472472
"94",19.6907924612814,2.21103746025088
"95",4.32344592615249,8.8800119129877
"96",12.9023806315836,14.7256470697764
"97",2.43861944329641,41.4090300431078
"98",8.71056323335461,25.0662761644466
"99",9.16804152590351,15.672557188293
"100",13.9803804931927,18.5102696189416
"101",16.4327927763282,8.26098469739099
"102",9.39542472236982,13.0746280339787
"103",6.24848086478094,10.3863829741573
"104",9.65917753134958,16.0158451894512
"105",8.55047079229768,39.3634825663323
"106",5.39603196247271,19.7147976777628
"107",8.23663269956458,6.26668824203541
"108",7.17871049477976,42.4967707397514
"109",8.95334777826406,0.650868258704204
"110",5.11654245101333,40.8631750676962
"111",1.47817073190587,27.0849450548144
"112",27.6782565962827,5.90302942782326
"113",32.1877431275194,6.55292795019018
"114",15.4741817156992,20.7313045964661
"115",22.6543098821874,1.43948915228207
"116",17.5838002988345,19.6244594999631
"117",1.21721738997226,22.8673667970344
"118",5.97014030022757,34.246019438441
"119",59.3776012165951,4.15211862715142
"120",8.82326234539073,14.8839958231311
"121",13.1174301304671,5.53812682132097
"122",16.9185278916401,19.985075683975
"123",11.8503115105682,13.5526843282944
"124",3.16126407240243,33.3879368210359
"125",7.45326671947222,12.3059826165889
"126",9.71815747669083,22.1022029537751
"127",20.5033206352315,11.9382408549204
"128",5.70809218107997,4.64736963534082
"129",26.4976772525348,0.368784820842087
"130",25.5262982987198,11.2708607844422
"131",24.7874670299603,13.6901908599804
"132",21.2343294061713,15.8672475888809
"133",8.64518965935257,13.9118832229172
"134",3.10818890818643,21.7626041356561
"135",8.75688386343086,9.03239547433511
"136",21.1081652800036,15.0663781978834
"137",7.60191397863927,25.3734311608404
"138",3.75185341687479,5.23508476881412
"139",49.0798002860168,10.2788140204748
"140",49.0716460048258,3.19285378273785
"141",14.3900064352911,11.9227414108478
"142",8.66806738663385,1.78895413476032
"143",10.0096092354519,33.2060186726371
"144",2.17338012995955,3.06067475375203
"145",12.3903923890027,4.25753511875931
"146",6.14868647718125,43.2308916351401
"147",6.69913248490252,2.50823509216283
"148",9.85395204242144,3.4671925279982
"149",11.116937186157,2.59898672541643
"150",15.8456125754598,19.9452532317691
"151",6.85779854854446,29.685531464002
"152",39.3159980521825,8.05569225158613
"153",8.30340208475589,45.9062142762013
"154",19.500795304205,7.12796901306042
"155",16.8997849955856,16.3129861012085
"156",35.9099777460115,10.7290409435357
"157",49.2328236363013,4.66520853139873
"158",5.68376839296341,10.6281778826741
"159",19.8474446932537,1.37274778326452
"160",23.5408920308626,6.53820392637789
"161",23.5815837092793,0.57493304237446
"162",25.6731607229122,9.77352060779033
"163",5.79702591997444,17.5884328242826
"164",11.5158744656943,23.9373450248753
"165",1.37819450670343,34.3195414733675
"166",60.3679296882433,6.4505401325859
"167",12.943063290794,8.91264372242721
"168",15.8954936602402,0.462929471460383
"169",38.4379533091994,4.28906825742038
"170",3.97382368431332,7.97441069151453
"171",10.4569221949676,28.7073010267827
"172",16.040568536607,2.80725453452037
"173",22.8133306498583,5.04880911506037
"174",14.6645784355643,18.9518847244419
"175",17.6980785960798,19.5840612544641
"176",5.2942941735983,5.03946612724199
"177",22.3775743449082,10.9892730506744
"178",6.57260409055239,35.893505108662
"179",1.04861487203943,23.8626563434322
"180",9.41227960867748,33.3064961472898
"181",8.16882185159316,13.663067225236
"182",6.48787320393949,9.21992606065312
"183",14.1939243315706,1.77507856580023
"184",4.38376237187595,7.14169587421651
"185",1.67521762599653,30.3430690819938
"186",1.89396220353663,23.9646775860507
"187",2.30631845032369,28.3092974695307
"188",7.46814464403155,33.9698583918247
"189",8.10145053994403,17.1532531860833
"190",4.82455038872622,41.7315614474111
"191",3.12080232109782,3.40533600058233
"192",4.07377505874529,18.5847144591609
"193",3.91480197375813,26.1521121004741
"194",45.7682620195772,8.98729910917064
"195",29.8832149473404,11.3313973738278
"196",10.2555825655586,4.99144085653477
"197",53.7200685740472,7.7954818203685
"198",6.04014398997461,29.7854750619766
"199",48.983503958465,3.1177026733504
"200",22.1588902053114,2.56249009511885
"201",8.03487064971468,13.539509916317
"202",19.0109474414528,3.54060976628465
"203",34.3524597639108,13.5891736350433
"204",3.99585207223753,34.073805317263
"205",8.1890540152238,46.1861540598765
"206",9.53467552544676,14.0972236440007
"207",30.679853533924,3.56033268993504
"208",6.37927893626885,11.9297100184685
"209",5.27582623941206,10.1994678532665
"210",4.68611266857449,29.7360897550962
"211",1.62505382563249,21.9590300986566
"212",2.67235320133656,34.0902273094723
"213",24.2753381173773,1.02235468773653
"214",40.0322407029141,1.32111431587404
"215",14.51104380551,3.58122832103439
"216",41.3435892246441,4.97562123451035
"217",39.2818660607801,12.2565836254112
"218",4.34571284493602,6.17815070250172
"219",2.39587047622974,30.3998873772009
"220",15.3808548735319,5.23111729601041
"221",9.40098508057662,3.44796714273259
"222",7.77372049487992,17.4903433683191
"223",18.5666569697328,8.92833291621709
"224",51.1419884396157,6.87079880611459
"225",41.1037882689453,6.01523275390995
"226",5.21872790157977,28.4176353826248
"227",3.11205186495571,19.7270809251198
"228",5.70590782468442,36.4425496708012
"229",18.7588020628065,9.2626148444981
"230",9.12123380950724,15.4493281532347
"231",57.0049762521695,7.57811429938369
"232",13.4283119444796,14.1695372982162
"233",47.2688053178849,5.61161881524832
"234",49.9478850593522,9.84301116302595
"235",10.3241082509924,8.53907349989341
"236",8.09158750436574,32.3391104917185
"237",14.4076844714167,19.6622221560816
"238",9.87412653173391,3.8265957007205
